name,latitude,longitude,poi_type,category,district,state
Green Lane Noodles,3.0452341000000005,101.7417099,restaurant,food_drink,Hulu Langat,Selangor
Unknown,3.1301012999999998,101.7522453,atm,other,Hulu Langat,Selangor
Unknown,3.130118,101.7522731,atm,other,Hulu Langat,Selangor
Unknown,3.1295127,101.7523053,atm,other,Hulu Langat,Selangor
Hulu Warisan,2.8213858,101.6941424,cafe,food_drink,Sepang,Selangor
Hostel Black 88,2.8211293000000004,101.6941567,hostel,other,Sepang,Selangor
Dexin Button Shop,3.1445786,101.6974822,clothes,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Gereja Charis Kuala Lumpur,3.1446387,101.6974131,place_of_worship,community,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.0797885,101.7730335,parking,transport,Hulu Langat,Selangor
Bingxue,3.0785466999999995,101.6130972,cafe,food_drink,Petaling,Selangor
7-Eleven,3.0687763,101.6906505,convenience,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
KK Super Mart,3.0674884,101.686253,convenience,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Pull Rice King,2.9738440000000006,101.6579429,restaurant,food_drink,Sepang,Selangor
Trinity Assembly Of God,3.1773912,101.6887348,place_of_worship,community,WP Kuala Lumpur,W.P. Kuala Lumpur
Vijaya Store,3.177116799999999,101.688509,convenience,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
99 Speedmart,3.1776178,101.6890012,supermarket,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Marathadi Mess,3.177669199999999,101.68907729999998,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
99 Speedmart,2.9732448,101.6577675,supermarket,shopping,Sepang,Selangor
Klinik Mediviron,2.9730048,101.65810279999998,clinic,healthcare,Sepang,Selangor
CU,2.974212,101.6546016,convenience,shopping,Sepang,Selangor
ZUS Coffee,2.9747616,101.6544492,cafe,food_drink,Sepang,Selangor
Nasi Kandar Umar,3.1479040999999994,101.71080069999998,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Mail Boxes Etc.,3.1481595,101.71119939999998,post_office,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Grand Columbia Group Of Companies,3.162778199999999,101.7172578,other,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Lily Express Mart,3.1625442,101.7168522,convenience,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Tokio Marine,3.1628353,101.71687729999998,insurance,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Dosz Coffee,3.162644,101.7171665,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
"Ali, Muthu & Ah Hock",3.1622839,101.71683799999998,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
KFC,3.1613446,101.6499306,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Burger King,3.16329,101.65114509999998,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
The Beer Factory,3.1638605,101.6506289,bar,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Jin Xuan Hong Kong (Sri Hartamas) Sdn. Bhd.,3.1617932,101.6497687,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Richeese Factory,2.9033051999999997,101.79107779999998,fast_food,food_drink,Hulu Langat,Selangor
Starbucks,2.9030487000000003,101.7912867,cafe,food_drink,Hulu Langat,Selangor
Star Grocer,2.9026852,101.7917934,supermarket,shopping,Hulu Langat,Selangor
Nando's,2.9022209999999995,101.79227720000002,restaurant,food_drink,Hulu Langat,Selangor
The Coffee Bean & Tea Leaf,2.902132,101.7924325,cafe,food_drink,Hulu Langat,Selangor
Le'Genda Hotel,2.9012188,101.7917779,hotel,entertainment,Hulu Langat,Selangor
Dapur Tanjak Tari,2.9023921999999995,101.7709151,restaurant,food_drink,Hulu Langat,Selangor
Bangi Guest House,2.9026485,101.7708046,events_venue,community,Hulu Langat,Selangor
RB Nasi Kandar,2.9028458,101.76224059999998,restaurant,food_drink,Sepang,Selangor
Sekolah Rendah Islam Permata Al-Haziq,2.9020499,101.7627358,school,education,Sepang,Selangor
Unknown,2.9020007000000003,101.76266289999998,restaurant,food_drink,Sepang,Selangor
Nasi Kandar Express,2.902438,101.7646449,restaurant,food_drink,Sepang,Selangor
FamilyMart,2.9029357,101.7624026,convenience,shopping,Sepang,Selangor
MahSing,2.9039434,101.76428,property_management,other,Sepang,Selangor
Unknown,3.1481295,101.7008949,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1714218999999995,101.7506289,atm,other,Gombak,Selangor
Unknown,3.171437899999999,101.75068659999998,atm,other,Gombak,Selangor
Luna Kitchen,3.1431174,101.69665019999998,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Nasi Kandar Saddam,2.7983282,101.6836171,restaurant,food_drink,Sepang,Selangor
Wisma KSK MAS,2.7983396,101.68370280000002,other,other,Sepang,Selangor
Ar-Rahnu Emas,2.798403,101.6836753,other,other,Sepang,Selangor
Shah Spices,2.7984897,101.6837426,restaurant,food_drink,Sepang,Selangor
Nas Kandar Royale Kedah,2.7985641,101.683795,restaurant,food_drink,Sepang,Selangor
Rini's Kitchen,2.7988598,101.6840287,restaurant,food_drink,Sepang,Selangor
D'Desa,2.7987788,101.6839623,restaurant,food_drink,Sepang,Selangor
Ayutthaya Thai & Western,2.7992299,101.68436549999998,restaurant,food_drink,Sepang,Selangor
Nasi Kandar Haliza,2.8002294,101.6851858,restaurant,food_drink,Sepang,Selangor
AIR MATA KUCING,3.1444898,101.69781899999998,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
AIR MATA KUCING,3.1444898,101.69781899999998,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
AIR MATA KUCING,3.1444898,101.69781899999998,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
AIR MATA KUCING,3.1444898,101.69781899999998,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Guardian,3.1596731999999994,101.5740713,pharmacy,healthcare,Petaling,Selangor
Everybody,3.159669,101.5738019,electronics,shopping,Petaling,Selangor
Unknown,2.9211921000000003,101.63211289999998,parking,transport,Sepang,Selangor
Al Habib Bistro,2.9914336,101.8183111,restaurant,food_drink,Hulu Langat,Selangor
Homestyle Furniture,2.9935922,101.81778339999998,furniture,other,Hulu Langat,Selangor
Offshore Weather Services,2.993628,101.8177333,other,other,Hulu Langat,Selangor
Care Clinics,2.957224,101.7906601,clinic,healthcare,Hulu Langat,Selangor
Cofie,2.9571412,101.7908206,pharmacy,healthcare,Hulu Langat,Selangor
Ayam Geprek Ayra,2.9571682000000004,101.79075740000002,restaurant,food_drink,Hulu Langat,Selangor
Econsave,2.9574372,101.7902909,supermarket,shopping,Hulu Langat,Selangor
Restoran Aman Thai Seafood,2.9787961,101.7731338,restaurant,food_drink,Hulu Langat,Selangor
EXA DAMAI Kopitiam 一家大米 (Damai Perdana),3.0543377,101.7382989,restaurant,food_drink,Hulu Langat,Selangor
Unknown,3.0873465,101.64163469999998,parking,transport,Petaling,Selangor
de Cafe,3.0834475,101.6545395,fast_food,food_drink,Petaling,Selangor
Banglo 289,3.1502218,101.7078008,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
鱼雅鱼炉海鲜饭店 Soon Wah Seafood Restaurant,3.0568474,101.4664046,restaurant,food_drink,Klang,Selangor
The Maple Suite,3.1498460999999995,101.7051581,hotel,entertainment,WP Kuala Lumpur,W.P. Kuala Lumpur
Suasana Suites,3.148467599999999,101.7030734,hotel,entertainment,WP Kuala Lumpur,W.P. Kuala Lumpur
MMC Corporation Berhad,3.1488532,101.7017443,other,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Ceylonz Suites @ Bukit Ceylon,3.1484877,101.7020488,hotel,entertainment,WP Kuala Lumpur,W.P. Kuala Lumpur
尤师傅肉骨茶 Yew Sifu Bak Kut Teh,3.0502218,101.45035609999998,restaurant,food_drink,Klang,Selangor
Nongkrong Cafe,3.1457535,101.7003006,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Kitez Hotel & Bunks,3.1447734000000005,101.69742279999998,hostel,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Panda Eyes,3.1447787,101.6976887,clothes,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Kwong Nam Hing,3.1448746,101.6974514,hardware,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Durian Brothers,3.1438775,101.707798,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Nonna Durianfarm,3.0079499,101.4459189,cafe,food_drink,Klang,Selangor
Restaurant Da Tuan Yuan 團圓冷氣飯店,3.0637967999999995,101.46770259999998,restaurant,food_drink,Klang,Selangor
Yuen Delight Vege Restaurant,2.9900839,101.7742871,restaurant,food_drink,Hulu Langat,Selangor
Treats,3.1276582,101.67555889999998,convenience,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Opensoft Technologies Sdn Bhd,2.9451453,101.7215261,company,work,WP Putrajaya,W.P. Putrajaya
Unknown,3.1807256,101.6549638,supermarket,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Jurustra,3.1457008,101.75588949999998,engineer,other,Hulu Langat,Selangor
Cielo Furniture,3.1457645,101.755726,furniture,other,Hulu Langat,Selangor
Rocky’s Cat Club,3.145696099999999,101.7561079,zoo,entertainment,Hulu Langat,Selangor
RCC Eatery Cafe,3.1456412000000005,101.756088,cafe,food_drink,Hulu Langat,Selangor
Faris Authorized Service Team,3.1456512999999995,101.756011,engineer,other,Hulu Langat,Selangor
Idris Mee Tarik,3.1443288,101.7042255,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Green Veggie,3.1437221,101.6967034,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Bites,3.145296,101.6993837,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Big Mouth Bak Kut Teh,3.1439135999999994,101.6969166,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Restoran New Sek Yuen,3.1439211,101.6971452,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Gandhi’s Grocer,3.1356403,101.6908732,convenience,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Sai Cares,3.1355922,101.6909232,clinic,healthcare,WP Kuala Lumpur,W.P. Kuala Lumpur
National Union Of Bank Employees,3.135531399999999,101.6909773,union,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Sister Chicken Rice,3.1439173,101.6969514,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Sri Communication,3.1348503999999995,101.6915869,other,other,WP Kuala Lumpur,W.P. Kuala Lumpur
TNBES,3.1365194,101.6922626,engineer,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Infinity Cafe,3.1361758,101.6926316,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Sentral Digital College Kuala Lumpur,3.135723,101.69080239999998,college,education,WP Kuala Lumpur,W.P. Kuala Lumpur
P&A Smart Solution,3.1357636000000007,101.6907605,engineer,other,WP Kuala Lumpur,W.P. Kuala Lumpur
RB Bistro,2.9034987,101.76409169999998,restaurant,food_drink,Sepang,Selangor
Hokkaido Seafood,2.9015672999999995,101.7629132,restaurant,food_drink,Sepang,Selangor
KFC,2.9036330999999995,101.764411,fast_food,food_drink,Sepang,Selangor
7-Eleven,3.100115899999999,101.718075,convenience,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Starbucks,3.1003382,101.7180891,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Illusionz @ 3rd,3.1586015999999995,101.70800029999998,bar,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Drop Coffee,3.1586655,101.70810079999998,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
ABC One Bistro,2.7447631999999995,101.684156,restaurant,food_drink,Sepang,Selangor
Mixue,2.7447061,101.6844301,cafe,food_drink,Sepang,Selangor
Raijin Men,3.1449909,101.6983391,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Stellar Coffee,3.1448627000000005,101.6984826,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Le Petit Hamburg,3.1449978,101.6981551,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Yasir Nasi Kandar,3.1109565,101.5871805,restaurant,food_drink,Petaling,Selangor
Klinik Prasarana,3.1137481,101.5853174,clinic,healthcare,Petaling,Selangor
The Vocation,3.1276777,101.6785486,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
WEEEE by Welemon,3.0774316999999995,101.7424414,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Central Asia,3.1624869,101.71254609999998,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.3051245,101.5818107,place_of_worship,community,Gombak,Selangor
Unknown,3.2179716,101.7879157,parking,transport,Gombak,Selangor
Belle Sense Clinic,3.1169948000000005,101.6759189,clinic,healthcare,WP Kuala Lumpur,W.P. Kuala Lumpur
Ai-CHA,3.2821215999999995,101.5420337,cafe,food_drink,Gombak,Selangor
ZUS Coffee,3.2803737,101.5415146,cafe,food_drink,Gombak,Selangor
ChaTraMue,3.2804728,101.5411887,cafe,food_drink,Gombak,Selangor
llaoIIao,3.2803737,101.5408843,ice_cream,other,Gombak,Selangor
Madam Daun Pisang,3.2807431999999994,101.5412598,restaurant,food_drink,Gombak,Selangor
Eto,3.1439393000000004,101.6967168,wholesale,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
L&W Enterprise,3.1450539,101.6976099,clothes,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Hari Hari,3.1446655,101.69770269999998,clothes,shopping,WP Kuala Lumpur,W.P. Kuala Lumpur
Lantern Hotel,3.1445965,101.6977112,hotel,entertainment,WP Kuala Lumpur,W.P. Kuala Lumpur
ZUS Coffee,2.9264232000000003,101.7812548,cafe,food_drink,Hulu Langat,Selangor
KK Super Mart,2.925679699999999,101.78206099999998,convenience,shopping,Hulu Langat,Selangor
myNEWS.com,2.9287179999999995,101.7796227,convenience,shopping,Hulu Langat,Selangor
ZUS Coffee,2.9373750000000003,101.7737135,cafe,food_drink,Hulu Langat,Selangor
Starbucks,2.9643128,101.7212321,cafe,food_drink,Sepang,Selangor
1. Restaurant Facai,3.0674149,101.69426799999998,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Mohd Yaseem Nasi Kandar,3.1604024,101.7188055,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Otentik,3.16041,101.7184928,fast_food,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Health Hub Clinic,3.1618211,101.7171115,clinic,healthcare,WP Kuala Lumpur,W.P. Kuala Lumpur
Warong Wang Wang,3.1618097999999994,101.7174184,cafe,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Premier Clinic,3.1619877999999995,101.7173369,clinic,healthcare,WP Kuala Lumpur,W.P. Kuala Lumpur
David Specialst Orthodontics,3.1621064,101.71683,dentist,healthcare,WP Kuala Lumpur,W.P. Kuala Lumpur
Yun Ye,3.1617934000000005,101.7175248,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Yipinchu Rasa Cina,3.1622729999999994,101.7173454,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Tai Min Tobacco,3.1623612,101.7173621,other,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Prism Protection Services,3.1618207,101.71725019999998,other,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Computer Business Solution,3.1621008999999995,101.7175153,other,other,WP Kuala Lumpur,W.P. Kuala Lumpur
Mydina,3.1617058,101.71677809999998,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
Mahnaz,3.1615379000000003,101.7167921,restaurant,food_drink,WP Kuala Lumpur,W.P. Kuala Lumpur
